tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
Tr_tweet_1882,negative,1.0,Cancelled Flight,1.0,United,RJordan47,0.0,@united flight Cancelled Flightled to Denver service agent offered me a non jet salt lake to Denver or red eye out of Atlanta then hung up on me.,2015-02-21 22:46:00 -0800,Oklahoma,Central Time (US & Canada)
Tr_tweet_1883,negative,1.0,Can't Tell,0.3495,United,ChrisJValdez,0.0,"@united That's called throwing ""loyalty"" out the window and trying to give less awards.",2015-02-21 22:39:11 -0800,"Yokohama, Japan",Central Time (US & Canada)
Tr_tweet_1884,negative,1.0,Lost Luggage,0.6609,United,annnnge,0.0,"@united your unhelpful team? Sure I did. I'm in Bangkok, my bag in Chicago. Are u going to pay for my accommodation s until my bag arrives??",2015-02-21 22:39:03 -0800,☁️,
Tr_tweet_1885,negative,0.6621,Bad Flight,0.3483,United,ChrisJValdez,0.0,"@united I'd hardly call going from 10,000 miles to 1,000+ miles a ticket cutting edge. About 1/10 the perk?",2015-02-21 22:38:44 -0800,"Yokohama, Japan",Central Time (US & Canada)
Tr_tweet_1886,negative,1.0,Customer Service Issue,0.6714,United,JSJ35,0.0,@united that's not an apology. Say it.,2015-02-21 22:37:35 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
Tr_tweet_1887,positive,0.6683,,,United,StephanieWeyant,0.0,@united Just sent a DM. Thank you for the acknowledgment.,2015-02-21 22:31:13 -0800,New York City,
Tr_tweet_1888,neutral,0.6592,,,United,JEOKOO1,0.0,@united download jeokoo the American app for air travelers,2015-02-21 22:24:13 -0800,"Washington, DC. ",
Tr_tweet_1889,negative,1.0,Customer Service Issue,0.6762,United,Mare_McCoy,0.0,@united been on hold for almost two hours trying to talk to someone about a Cancelled Flighted flight tomorrow morning. What do you suggest?,2015-02-21 22:23:16 -0800,Kansas,Central Time (US & Canada)
Tr_tweet_1890,negative,1.0,Customer Service Issue,1.0,United,JSJ35,0.0,@united no apology? Cool.,2015-02-21 22:19:25 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
Tr_tweet_1891,negative,1.0,Customer Service Issue,0.3424,United,JSJ35,0.0,"@united you ask a lot of customers who  you routinely screw over. You know that, right?",2015-02-21 22:17:24 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
Tr_tweet_1892,negative,0.6559,Lost Luggage,0.6559,United,annnnge,0.0,@united I'm a first time solo female traveller and it's pretty scary being in a foreign place not knowing where your belongings are...,2015-02-21 22:16:14 -0800,☁️,
Tr_tweet_1893,negative,1.0,Lost Luggage,0.7118,United,annnnge,0.0,"@united I am. Who knows where my bags are. Do I just wait around and hope they arrive? No one has answers, I have plans and no answers....",2015-02-21 22:14:47 -0800,☁️,
Tr_tweet_1894,negative,1.0,Late Flight,0.6526,United,JSJ35,0.0,@united somehow I knew that you'd wait until I was airborne to respond. #hacks #jokers #neveragain.,2015-02-21 22:14:40 -0800,Blue Area of the Moon,Eastern Time (US & Canada)
Tr_tweet_1895,negative,1.0,Flight Attendant Complaints,0.6421,United,AppAmy,0.0,@united Missing flight attendant = Delayed Flight. Prime example how 1 person impacts 100's of people. HNL -&gt,,2015-02-21 22:13:14 -0800,
Tr_tweet_1896,negative,1.0,Customer Service Issue,1.0,United,mollypriddy,0.0,@united has me stranded in Texas and then hangs up on me when I'm trying to figure out how to get home. Cool.,2015-02-21 22:10:03 -0800,"Kalispell, MT",Mountain Time (US & Canada)
Tr_tweet_1897,negative,1.0,Customer Service Issue,1.0,United,tweets1971,0.0,@united we have tried to change our flight THREE times on the phone and got disconnected each time.,2015-02-21 22:00:26 -0800,Boston,
Tr_tweet_1898,negative,1.0,Customer Service Issue,0.7040000000000001,United,L_Simmons,0.0,"@united poor showing today, no assistance to passengers who mis connected due to maintenance and waiting for baggage",2015-02-21 21:52:25 -0800,"Vancouver, BC",Eastern Time (US & Canada)
Tr_tweet_1899,negative,1.0,Can't Tell,0.3838,United,djMaxM,0.0,"@united has been showing the same tone deaf video for all these years about how ""wifi is coming!"" Hah.Not before I leave. @VirginAmerica ftw",2015-02-21 21:51:57 -0800,"Brookline, Massachusetts",Quito
Tr_tweet_1900,neutral,1.0,,,United,billqamz,0.0,@united Can I get a follow? I fly with you for Christmas.,2015-02-21 21:50:53 -0800,East Coast,
Tr_tweet_1901,negative,1.0,Late Flight,0.6867,United,throthra,0.0,"@united more people stranded cause you suck. Better yet, you weasel out of Flight Booking Problems rooms for people claiming weather http://t.co/Flcnnn2USD",2015-02-21 21:39:35 -0800,,
Tr_tweet_1902,negative,1.0,Late Flight,0.6484,United,throthra,0.0,@united look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC. http://t.co/6Kp4m0R1f7,2015-02-21 21:36:03 -0800,,
Tr_tweet_1903,positive,1.0,,,United,gwen1013,0.0,@united thank you! Much appreciation for your help.,2015-02-21 21:33:42 -0800,"New Haven, CT",
Tr_tweet_1904,negative,1.0,Bad Flight,0.6729,United,tippykayak,0.0,"@united Been sitting on flight 435 for an hour after landing in Newark. First no gate, then no jetway operator. Seriously!?",2015-02-21 21:33:21 -0800,"Branford, CT",Eastern Time (US & Canada)
Tr_tweet_1905,negative,1.0,Customer Service Issue,0.6809,United,drr51664,0.0,@united worst customer service experience ever. 40 minutes to get the jetway to the plane at EWR tonight. Flight 354   Disappointed,2015-02-21 21:33:00 -0800,Central NJ,
Tr_tweet_1906,negative,1.0,Late Flight,1.0,United,apopnj01,0.0,@united - not only 2 hour delay - double booked seat nit parked at wrong gate - incompetence at its finest - been waiting  for over 1 hr,2015-02-21 21:30:32 -0800,USA,Eastern Time (US & Canada)
Tr_tweet_1907,negative,1.0,Cancelled Flight,0.3388,United,throthra,0.0,@united look at the people tryn to sleep in the airport due to your shitty company not comping rooms after cxl flight http://t.co/o1u96Xc3bo,2015-02-21 21:30:08 -0800,,
Tr_tweet_1908,negative,1.0,Customer Service Issue,0.6735,United,21stCenturyMom,0.0,"@United - routing a person from Houston to Newark, NJ  and then to SFO is not acceptable.",2015-02-21 21:29:12 -0800,,Pacific Time (US & Canada)
Tr_tweet_1909,neutral,1.0,,,United,WM_j_MW,0.0,@united Phone,2015-02-21 21:28:17 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_1910,neutral,1.0,,,United,WM_j_MW,0.0,@united Pick,2015-02-21 21:27:05 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_1911,negative,1.0,Late Flight,0.6863,United,WM_j_MW,0.0,@united 25 minute hold is 1 hr. 25 min. @ABC11_WTVD,2015-02-21 21:23:58 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_1912,negative,1.0,Can't Tell,1.0,United,Boards707,0.0,@united 20 yrs of flying Continental/united exclusively I get why everyone hates you - fl1289sfo/EWR #getmeoffrhisFUCKINplane,2015-02-21 21:23:39 -0800,"Belmar, NJ",Eastern Time (US & Canada)
Tr_tweet_1913,neutral,0.6698,,0.0,United,WM_j_MW,0.0,@united 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please,2015-02-21 21:21:27 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_1914,negative,1.0,Customer Service Issue,1.0,United,WM_j_MW,0.0,@united 25 min hold has now progressed to over an hour...919-675-0985,2015-02-21 21:18:54 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_1915,negative,1.0,Can't Tell,1.0,United,WM_j_MW,0.0,@united YOU SUCK!,2015-02-21 21:17:15 -0800,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_1916,negative,0.7087,Can't Tell,0.3707,United,_BenHoffman_,0.0,"@united yo, you need a new website really badly. This day and age...",2015-02-21 21:15:51 -0800,"Venice, CA",Central Time (US & Canada)
Tr_tweet_1917,neutral,1.0,,,United,kreespa,0.0,@united if I was rebooked do I have to pick up my luggage?,2015-02-21 21:15:42 -0800,Little Rhody,Eastern Time (US & Canada)
Tr_tweet_1918,negative,1.0,Late Flight,1.0,United,Blondiemcl6,0.0,@united how can u not have gate ready or gate agent for going on hour two,2015-02-21 21:13:39 -0800,somerville nj,Central Time (US & Canada)
Tr_tweet_1919,negative,0.6809,Bad Flight,0.3723,United,jackiehoglund,0.0,@united just DM'd,2015-02-21 21:11:21 -0800,"Boston, MA",Quito
Tr_tweet_1920,negative,1.0,Flight Booking Problems,0.6306,United,kreespa,1.0,@united had a different fiasco on my outward trip and was rebooked on to qantas lax-Syd. No FF miles show up in my account for that :(,2015-02-21 21:09:36 -0800,Little Rhody,Eastern Time (US & Canada)
Tr_tweet_1921,neutral,0.68,,0.0,United,jackiehoglund,0.0,@united I am following - you need to follow me for DM?,2015-02-21 21:09:04 -0800,"Boston, MA",Quito
Tr_tweet_1922,negative,1.0,Late Flight,0.7008,United,Blondiemcl6,0.0,"@united not a good day to fly u, two delayed flights still on plane at Ewr waiting over 1,5 hours for gate get to gate no gate agent.",2015-02-21 21:08:53 -0800,somerville nj,Central Time (US & Canada)
Tr_tweet_1923,neutral,0.6655,,0.0,United,kreespa,0.0,@united just called and did it. Should have earlier because I'm being sent to DCA first and THEN to pvd. We may rent a car instead.,2015-02-21 21:03:02 -0800,Little Rhody,Eastern Time (US & Canada)
Tr_tweet_1924,negative,1.0,Lost Luggage,1.0,United,mjfredricks259,0.0,"@united my luggage is set to go to DCA however, I am rerouted to Dulles. Currently in NOLO however bags are in Houston. Can you fix this?",2015-02-21 20:55:24 -0800,,
Tr_tweet_1925,neutral,1.0,,,United,AMMBoman,0.0,@united I went from Sacramento to Minneapolis at the end of October 2014 in business class.,2015-02-21 20:52:31 -0800,Kaizen 改善,Arizona
Tr_tweet_1926,negative,1.0,Customer Service Issue,0.6727,United,hannahcbeck,1.0,@united I'm extremely disappointed w my service for this trip as a #United #MileagePlus Explorer Card holder.,2015-02-21 20:47:27 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
Tr_tweet_1927,negative,1.0,Customer Service Issue,0.6552,United,throthra,0.0,@united I hope your corporate office is ready to deal with the rage created by your shitty service and bullshit pilots. #UnitedAirlinesSucks,2015-02-21 20:46:20 -0800,,
Tr_tweet_1928,positive,1.0,,,United,mrp,0.0,@united such a relaxing space for a drink before my flight! (at @United Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk,2015-02-21 20:45:08 -0800,sf - austin - sydney,Alaska
Tr_tweet_1929,negative,1.0,Lost Luggage,1.0,United,Soniascrocchi15,1.0,@united i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou,2015-02-21 20:31:07 -0800,,
Tr_tweet_1930,negative,1.0,Bad Flight,0.3667,United,kevinforgoogle,0.0,@united 30 of us on flight 1750 trying to get to tel aviv that is trying to take off right now with out us so cruel. Next flight is 350pm,2015-02-21 20:20:13 -0800,"San Francisco, CA",
Tr_tweet_1931,negative,0.6774,Late Flight,0.3763,United,kreespa,0.0,"@united considering I'm now stuck in Newark with virtually sleep in 30+ hours, I doubt it :/ hope car rentals are available",2015-02-21 20:16:16 -0800,Little Rhody,Eastern Time (US & Canada)
Tr_tweet_1932,neutral,0.6957,,0.0,United,c4pyro,0.0,@united I see several economy plus can you put us in those. We don't have to be seated together,2015-02-21 20:13:39 -0800,,
Tr_tweet_1933,positive,0.6593,,0.0,United,dHowITzr,0.0,@united What a really GREAT &amp,,2015-02-21 20:05:05 -0800,"Toronto, Canada"
Tr_tweet_1934,neutral,0.6362,,,United,JimStarkBalla,0.0,@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,2015-02-21 20:02:21 -0800,Htown,
Tr_tweet_1935,negative,1.0,Customer Service Issue,1.0,United,ambersings,0.0,@united Airline SUCKS! Customer Service SUCKS! NO courtesy! Incompetent - passengers do NOT matter- Bet the CEO is just doing fine though!,2015-02-21 20:02:19 -0800,New York,Pacific Time (US & Canada)
Tr_tweet_1936,neutral,1.0,,,United,aushianya,0.0,@united I have a question,2015-02-21 19:51:21 -0800,,
Tr_tweet_1937,negative,0.6779999999999999,Bad Flight,0.3522,United,tech_henrywong,0.0,@United Can you increase the legroom? : How airlines compare http://t.co/diUfep8n2q via @CNNMoney,2015-02-21 19:49:28 -0800,Greater Seattle Area,Pacific Time (US & Canada)
Tr_tweet_1938,negative,1.0,Flight Booking Problems,0.6809,United,independentid,0.0,"@united on a 4 seg flt yvr to zurich, why would you credit all miles and but only 2 segs on full fare?",2015-02-21 19:48:17 -0800,"Vancouver, Canada",Pacific Time (US & Canada)
Tr_tweet_1939,neutral,1.0,,,United,c4pyro,0.0,@united I see two flights with two seats in the morning can we get on those,2015-02-21 19:47:25 -0800,,
Tr_tweet_1940,negative,1.0,Bad Flight,0.6303,United,ScottyNeuman,1.0,@united 6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day @united,2015-02-21 19:45:37 -0800,"Montana, God's country
",Pacific Time (US & Canada)
Tr_tweet_1941,negative,1.0,Late Flight,0.6787,United,mesapuyo,0.0,@united the drunk guy you threw out of flight UA936 4hrs ago is better off than the rest of us held up for 5hrs in the plane without food.,2015-02-21 19:39:47 -0800,Washington-Vancouver-Medellín,
Tr_tweet_1942,negative,1.0,Late Flight,0.6783,United,Chunkingtonchad,0.0,"@united sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United, you fucking retards",2015-02-21 19:39:22 -0800,,
Tr_tweet_1943,neutral,0.6632,,,United,c4pyro,0.0,@united we will be at the airport first thing in the morning,2015-02-21 19:37:36 -0800,,
Tr_tweet_1944,negative,1.0,Bad Flight,0.6373,United,MMMarketing2014,0.0,@united I'm rebooked on a flight tomorrow even though I had 1st class seat orig I have a lousy coach seat,2015-02-21 19:37:17 -0800,#Westford #marketing ,
Tr_tweet_1945,negative,1.0,Flight Attendant Complaints,0.6334,United,MMMarketing2014,1.0,@united well this one missed the mark.  She was in a snit from the minute I stepped up to the counter,2015-02-21 19:34:41 -0800,#Westford #marketing ,
Tr_tweet_1946,neutral,0.6769,,,United,c4pyro,0.0,@united Doesn't have to be same flight 2 and 2 will work also,2015-02-21 19:33:33 -0800,,
Tr_tweet_1947,negative,1.0,Flight Attendant Complaints,0.6568,United,D4Duskes,0.0,@united who compensates is for the delays caused by the fact that you don't have enough flight attendants?? http://t.co/96apr35qan,2015-02-21 19:33:07 -0800,Montreal,Eastern Time (US & Canada)
Tr_tweet_1948,negative,1.0,Late Flight,1.0,United,mesapuyo,0.0,@united we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp,"[38.95801195, -77.44365722]",2015-02-21 19:31:44 -0800,Washington-Vancouver-Medellín
Tr_tweet_1949,negative,1.0,Can't Tell,0.6809,United,MattySags,0.0,@united please get me off this plane #UA57,2015-02-21 19:30:36 -0800,"New York, NY",
Tr_tweet_1950,neutral,0.6745,,,United,CoachMcRoberts,0.0,@united yes. On a nonstop to Memphis tomorrow morning. With the snow coming in I got my fingers crossed it will go.,2015-02-21 19:30:13 -0800,"Oxford, MS",
Tr_tweet_1951,neutral,0.6745,,0.0,United,jackiehoglund,0.0,@united traveling with 3 young kids!! Chose our original flights for a reason.,2015-02-21 19:28:59 -0800,"Boston, MA",Quito
Tr_tweet_1952,negative,1.0,Can't Tell,0.6526,United,jackiehoglund,0.0,@united have since dropped to 2 layovers but still not acceptable.,2015-02-21 19:28:44 -0800,"Boston, MA",Quito
Tr_tweet_1953,negative,1.0,Bad Flight,0.6846,United,jackiehoglund,0.0,@united our 1 layover itinerary was swapped for a 3 layover itinerary - really?!?,2015-02-21 19:28:31 -0800,"Boston, MA",Quito
Tr_tweet_1954,negative,1.0,Late Flight,1.0,United,mesapuyo,0.0,"@united your app says flight UA936 to #ZRH departed 2:45hrs Late Flight, but 5 hours Late Flightr we are still seating inside the plane in #IAD.  #failed",2015-02-21 19:28:31 -0800,Washington-Vancouver-Medellín,
Tr_tweet_1955,negative,1.0,Late Flight,0.3441,United,jackiehoglund,0.0,@united not completely.  Our flight was changed in July but we never received notification.,2015-02-21 19:28:11 -0800,"Boston, MA",Quito
Tr_tweet_1956,neutral,1.0,,,United,c4pyro,0.0,@united are there any upgrades avail to get us all on the same flight,2015-02-21 19:25:33 -0800,,
Tr_tweet_1957,negative,0.6988,Cancelled Flight,0.3695,United,Colettod,0.0,@united Wife and I have two new destinations and I'm stuck in DC until Monday with no bags,2015-02-21 19:22:30 -0800,"Ottawa, ON",Eastern Time (US & Canada)
Tr_tweet_1958,negative,0.6629999999999999,Lost Luggage,0.6629999999999999,United,Colettod,0.0,@united no I don't. Spoke with baggage contact at 1-800 number. Said they will try to get bags to stay at IAD for pick up tmrw,2015-02-21 19:21:55 -0800,"Ottawa, ON",Eastern Time (US & Canada)
Tr_tweet_1959,negative,0.6572,Customer Service Issue,0.3327,United,ssegraves,0.0,@united can you make sure I’m on the upgrade list for 2/23 EWR-PDX using my GPU priority? Got a weird email about it.,2015-02-21 19:21:17 -0800,PDX / LGA / TXL / ✈,Central Time (US & Canada)
